,target
150079,1
150080,1
150081,1
150082,1
150083,1
150084,1
150085,1
150086,1
150087,1
150088,1
150089,1
150090,1
150091,1
150092,1
150093,1
150094,1
150095,1
150096,1
150097,1
150098,1
150099,1
150100,1
150101,1
150102,1
150103,1
150104,1
150105,1
150106,1
150107,1
150108,1
150109,1
150110,1
150111,1
150112,1
150113,1
150114,1
150115,1
150116,1
150117,1
150118,1
150119,1
150120,1
150121,1
150122,1
150123,1
150124,1
150125,1
150126,1
150127,1
150128,1
150129,1
150130,1
150131,1
150132,1
150133,1
150134,1
150135,1
150136,1
150137,1
150138,0
150139,1
150140,1
150141,1
150142,1
150143,1
150144,1
150145,1
150146,1
150147,1
150148,1
150149,1
150150,1
150151,1
150152,1
150153,1
150154,1
150155,1
150156,1
150157,1
150158,1
150159,1
150160,1
150161,1
150162,1
150163,1
150164,1
150165,1
150166,1
150167,1
150168,1
150169,1
150170,1
150171,1
150172,1
150173,1
150174,1
150175,1
150176,1
150177,1
150178,1
150179,1
150180,1
150181,1
150182,1
150183,1
150184,1
150185,1
150186,1
150187,1
150188,1
150189,1
150190,1
150191,1
150192,1
150193,1
150194,1
150195,1
150196,1
150197,1
150198,1
150199,1
150200,1
150201,1
150202,1
150203,1
150204,1
150205,1
150206,1
150207,1
150208,1
150209,1
150210,1
150211,1
150212,1
150213,1
150214,1
150215,1
150216,1
150217,1
150218,1
150219,1
150220,1
150221,1
150222,1
150223,1
150224,1
150225,1
150226,1
150227,1
150228,1
150229,1
150230,1
150231,1
150232,1
150233,1
150234,1
150235,1
150236,1
150237,1
150238,1
150239,1
150240,1
150241,1
150242,1
150243,1
150244,1
150245,1
150246,1
150247,1
150248,1
150249,1
150250,1
150251,1
150252,1
150253,1
150254,1
150255,1
150256,1
150257,1
150258,1
150259,1
150260,1
150261,1
150262,1
150263,1
150264,1
150265,1
150266,1
150267,1
150268,0
150269,1
150270,1
150271,1
150272,1
150273,1
150274,1
150275,1
150276,1
150277,1
150278,1
150279,1
150280,1
150281,1
150282,1
150283,1
150284,1
150285,1
150286,1
150287,1
150288,1
150289,1
150290,0
150291,1
150292,1
150293,1
150294,1
150295,1
150296,1
150297,1
150298,1
150299,1
150300,1
150301,1
150302,1
150303,1
150304,1
150305,1
150306,1
150307,1
150308,1
150309,1
150310,1
150311,1
150312,1
150313,1
150314,1
150315,1
150316,1
150317,1
150318,1
150319,1
150320,1
150321,1
150322,1
150323,1
150324,1
150325,1
150326,1
150327,1
150328,1
150329,1
150330,1
150331,1
150332,1
150333,1
150334,1
150335,1
150336,1
150337,1
150338,1
150339,1
150340,1
150341,1
150342,1
150343,1
150344,1
150345,1
150346,1
150347,1
150348,1
150349,1
150350,1
150351,1
150352,1
150353,1
150354,1
150355,1
150356,1
150357,1
150358,1
150359,1
150360,1
150361,1
150362,1
150363,1
150364,1
150365,1
150366,1
150367,1
150368,1
150369,1
150370,1
150371,1
150372,1
150373,1
150374,1
150375,1
150376,1
150377,1
150378,1
150379,1
150380,1
150381,1
150382,1
150383,1
150384,1
150385,1
150386,1
150387,1
150388,1
150389,1
150390,1
150391,1
150392,1
150393,1
150394,1
150395,1
150396,1
150397,1
150398,1
150399,1
150400,1
150401,1
150402,1
150403,1
150404,1
150405,1
150406,1
150407,1
150408,1
150409,1
150410,1
150411,1
150412,1
150413,1
150414,1
150415,1
150416,1
150417,1
150418,1
150419,1
150420,1
150421,1
150422,1
150423,1
150424,0
150425,1
150426,1
150427,1
150428,1
150429,1
150430,1
150431,1
150432,1
150433,1
150434,1
150435,1
150436,1
150437,1
150438,1
150439,1
150440,1
150441,1
150442,1
150443,1
150444,1
150445,1
150446,1
150447,1
150448,1
150449,1
150450,1
150451,1
150452,1
150453,1
150454,1
150455,1
150456,1
150457,1
150458,1
150459,1
150460,1
150461,1
150462,1
150463,0
150464,1
150465,1
150466,1
150467,1
150468,1
150469,1
150470,1
150471,1
150472,1
150473,1
150474,1
150475,1
150476,1
150477,1
150478,1
150479,0
150480,1
150481,1
150482,1
150483,1
150484,1
150485,1
150486,1
150487,1
150488,0
150489,1
150490,1
150491,1
150492,1
150493,1
150494,0
150495,1
150496,1
150497,1
150498,1
150499,1
150500,1
150501,1
150502,1
150503,1
150504,1
150505,1
150506,1
150507,1
150508,1
150509,0
150510,1
150511,1
150512,1
150513,1
150514,1
150515,1
150516,1
150517,1
150518,1
150519,1
150520,1
150521,1
150522,1
150523,1
150524,1
150525,1
150526,1
150527,1
150528,1
150529,1
150530,1
150531,1
150532,1
150533,1
150534,1
150535,1
150536,1
150537,1
150538,1
150539,1
150540,1
150541,1
150542,1
150543,1
150544,1
150545,1
150546,1
150547,1
150548,1
150549,1
150550,1
150551,1
150552,1
150553,1
150554,1
150555,0
150556,1
150557,1
150558,1
150559,1
150560,1
150561,1
150562,1
150563,1
150564,1
150565,1
150566,1
150567,1
150568,1
150569,1
150570,1
150571,1
150572,1
150573,1
150574,1
150575,1
150576,1
150577,1
150578,1
150579,1
150580,1
150581,1
150582,1
150583,1
150584,1
150585,1
150586,1
150587,1
150588,1
150589,1
150590,1
150591,1
150592,1
150593,1
150594,1
150595,1
150596,1
150597,1
150598,1
150599,1
150600,1
150601,1
150602,0
150603,1
150604,1
150605,1
150606,1
150607,1
150608,1
150609,1
150610,1
150611,1
150612,1
150613,1
150614,1
150615,1
150616,1
150617,1
150618,1
150619,1
150620,1
150621,1
150622,1
150623,1
150624,1
150625,1
150626,1
150627,1
150628,1
150629,1
150630,1
150631,1
150632,1
150633,1
150634,1
150635,1
150636,1
150637,1
150638,1
150639,1
150640,1
150641,1
150642,1
150643,1
150644,1
150645,1
150646,1
150647,1
150648,1
150649,1
150650,1
150651,1
150652,1
150653,1
150654,1
150655,1
150656,1
150657,1
150658,1
150659,1
150660,1
150661,1
150662,1
150663,1
150664,1
150665,1
150666,1
150667,1
150668,1
150669,1
150670,1
150671,1
150672,1
150673,1
150674,1
150675,1
150676,1
150677,1
150678,1
150679,1
150680,1
150681,1
150682,1
150683,1
150684,1
150685,1
150686,1
150687,1
150688,1
150689,1
150690,1
150691,1
150692,1
150693,1
150694,1
150695,1
150696,1
150697,1
150698,1
150699,1
150700,1
150701,1
150702,1
150703,1
150704,1
150705,1
150706,1
150707,1
150708,1
150709,1
150710,1
150711,1
150712,1
150713,1
150714,1
150715,1
150716,1
150717,1
150718,1
150719,1
150720,1
150721,1
150722,1
150723,1
150724,1
150725,1
150726,1
150727,1
150728,1
150729,1
150730,1
150731,1
150732,1
150733,1
150734,1
150735,1
150736,1
150737,1
150738,1
150739,1
150740,1
150741,1
150742,1
150743,1
150744,1
150745,1
150746,1
150747,1
150748,1
150749,1
150750,1
150751,1
150752,1
150753,1
150754,1
150755,1
150756,1
150757,1
150758,1
150759,1
150760,1
150761,1
150762,0
150763,1
150764,1
150765,1
150766,1
150767,1
150768,1
150769,1
150770,1
150771,1
150772,1
150773,1
150774,1
150775,1
150776,1
150777,1
150778,1
150779,1
150780,1
150781,1
150782,1
150783,1
150784,1
150785,1
150786,1
150787,1
150788,1
150789,1
150790,1
150791,1
150792,1
150793,1
150794,1
150795,1
150796,1
150797,1
150798,1
150799,1
150800,1
150801,1
150802,1
150803,1
150804,1
150805,1
150806,1
150807,1
150808,1
150809,1
150810,1
150811,1
150812,1
150813,1
150814,1
150815,1
150816,1
150817,1
150818,1
150819,1
150820,0
150821,1
150822,1
150823,1
150824,1
150825,1
150826,1
150827,1
150828,1
150829,1
150830,1
150831,1
150832,1
150833,1
150834,1
150835,1
150836,1
150837,1
150838,1
150839,1
150840,1
150841,1
150842,1
150843,1
150844,1
150845,1
150846,1
150847,1
150848,0
150849,1
150850,1
150851,1
150852,1
150853,1
150854,1
150855,1
150856,1
150857,1
150858,1
150859,1
150860,1
150861,1
150862,1
150863,0
150864,1
150865,1
150866,1
150867,1
150868,1
150869,1
150870,1
150871,1
150872,1
150873,1
150874,1
150875,1
150876,1
150877,1
150878,1
150879,1
150880,1
150881,1
150882,1
150883,1
150884,1
150885,1
150886,1
150887,1
150888,1
150889,1
150890,1
150891,1
150892,1
150893,1
150894,0
150895,1
150896,1
150897,0
150898,1
150899,1
150900,1
150901,1
150902,1
150903,1
150904,1
150905,1
150906,1
150907,1
150908,1
150909,1
150910,1
150911,1
150912,1
150913,1
150914,1
150915,1
150916,1
150917,1
150918,1
150919,1
150920,1
150921,1
150922,1
150923,1
150924,1
150925,1
150926,1
150927,1
150928,1
150929,1
150930,1
150931,1
150932,1
150933,1
150934,1
150935,1
150936,1
150937,1
150938,1
150939,1
150940,1
150941,1
150942,1
150943,1
150944,1
150945,0
150946,1
150947,1
150948,1
150949,1
150950,1
150951,1
150952,1
150953,1
150954,1
150955,1
150956,1
150957,1
150958,1
150959,1
150960,1
150961,1
150962,1
150963,1
150964,1
150965,0
150966,1
150967,1
150968,1
150969,1
150970,1
150971,1
150972,1
150973,1
150974,0
150975,1
150976,1
150977,1
150978,1
150979,1
150980,1
150981,1
150982,1
150983,1
150984,1
150985,1
150986,1
150987,1
150988,1
150989,1
150990,1
150991,1
150992,1
150993,1
150994,1
150995,1
150996,1
150997,0
150998,1
150999,1
151000,1
151001,1
151002,1
151003,1
151004,1
151005,1
151006,1
151007,1
151008,1
151009,1
151010,1
151011,1
151012,1
151013,1
151014,1
151015,1
151016,1
151017,1
151018,1
151019,1
151020,1
151021,1
151022,1
151023,1
151024,1
151025,1
151026,1
151027,1
151028,1
151029,1
151030,1
151031,1
151032,1
151033,1
151034,1
151035,1
151036,1
151037,0
151038,1
151039,1
151040,1
151041,1
151042,1
151043,1
151044,1
151045,1
151046,1
151047,1
151048,1
151049,1
151050,1
151051,1
151052,1
151053,1
151054,1
151055,1
151056,1
151057,1
151058,1
151059,1
151060,1
151061,1
151062,1
151063,1
151064,1
151065,1
151066,1
151067,1
151068,1
151069,1
151070,1
151071,1
151072,1
151073,1
151074,1
151075,1
151076,1
151077,1
151078,1
151079,1
151080,1
151081,1
151082,0
151083,1
151084,1
151085,1
151086,1
151087,1
151088,1
151089,1
151090,1
151091,1
151092,1
151093,1
151094,1
151095,1
151096,1
151097,1
151098,1
151099,1
151100,1
151101,1
151102,1
151103,1
151104,1
151105,1
151106,1
151107,1
151108,1
151109,1
151110,1
151111,1
151112,1
151113,1
151114,1
151115,1
151116,1
151117,1
151118,0
151119,1
151120,1
151121,1
151122,1
151123,1
151124,0
151125,1
151126,1
151127,1
151128,1
151129,1
151130,1
151131,1
151132,1
151133,1
151134,1
151135,1
151136,1
151137,1
151138,1
151139,1
151140,1
151141,1
151142,1
151143,1
151144,1
151145,1
151146,1
151147,0
151148,1
151149,1
151150,1
151151,1
151152,1
151153,1
151154,1
151155,1
151156,1
151157,1
151158,1
151159,1
151160,1
151161,1
151162,1
151163,1
151164,1
151165,1
151166,1
151167,1
151168,1
151169,1
151170,1
151171,1
151172,1
151173,1
151174,1
151175,1
151176,1
151177,1
151178,1
151179,1
151180,1
151181,1
151182,1
151183,1
151184,1
151185,1
151186,1
151187,1
151188,1
151189,1
151190,1
151191,1
151192,1
151193,1
151194,1
151195,1
151196,1
151197,1
151198,1
151199,1
151200,1
151201,1
151202,1
151203,1
151204,1
151205,1
151206,1
151207,1
151208,1
151209,1
151210,1
151211,1
151212,1
151213,1
151214,1
151215,1
151216,1
151217,1
151218,1
151219,1
151220,1
151221,1
151222,1
151223,1
151224,1
151225,1
151226,1
151227,1
151228,1
151229,1
151230,1
151231,1
151232,0
151233,1
151234,1
151235,1
151236,1
151237,1
151238,1
151239,1
151240,1
151241,1
151242,1
151243,1
151244,1
151245,1
151246,1
151247,1
151248,1
151249,1
151250,1
151251,1
151252,1
151253,1
151254,1
151255,1
151256,1
151257,1
151258,1
151259,1
151260,1
151261,1
151262,1
151263,1
151264,1
151265,0
151266,1
151267,1
151268,1
151269,1
151270,1
151271,1
151272,1
151273,1
151274,1
151275,1
151276,1
151277,1
151278,1
151279,1
151280,1
151281,1
151282,1
151283,1
151284,1
151285,1
151286,1
151287,1
151288,1
151289,1
151290,1
151291,1
151292,1
151293,1
151294,1
151295,1
151296,1
151297,1
151298,1
151299,1
151300,1
151301,1
151302,0
151303,1
151304,1
151305,1
151306,1
151307,1
151308,1
151309,1
151310,1
151311,1
151312,1
151313,1
151314,1
151315,1
151316,1
151317,1
151318,1
151319,1
151320,1
151321,1
151322,1
151323,1
151324,1
151325,1
151326,1
151327,1
151328,1
151329,1
151330,1
151331,1
151332,1
151333,1
151334,1
151335,1
151336,1
151337,1
151338,1
151339,1
151340,1
151341,1
151342,1
151343,1
151344,1
151345,1
151346,1
151347,1
151348,1
151349,1
151350,1
151351,1
151352,1
151353,1
151354,1
151355,1
151356,1
151357,1
151358,1
151359,1
151360,1
151361,1
151362,1
151363,1
151364,1
151365,1
151366,1
151367,1
151368,1
151369,1
151370,1
151371,1
151372,1
151373,1
151374,1
151375,1
151376,1
151377,1
151378,1
151379,1
151380,1
151381,1
151382,1
151383,1
151384,1
151385,1
151386,1
151387,1
151388,1
151389,1
151390,1
151391,1
151392,1
151393,1
151394,1
151395,1
151396,1
151397,1
151398,1
151399,1
151400,1
151401,0
151402,1
151403,1
151404,1
151405,1
151406,1
151407,1
151408,1
151409,1
151410,1
151411,1
151412,1
151413,0
151414,1
151415,1
151416,1
151417,1
151418,1
151419,1
151420,1
151421,1
151422,1
151423,0
151424,1
151425,1
151426,1
151427,1
151428,1
151429,1
151430,1
151431,1
151432,1
151433,1
151434,1
151435,1
151436,1
151437,1
151438,1
151439,1
151440,1
151441,1
151442,1
151443,0
151444,1
151445,1
151446,1
151447,0
151448,1
151449,1
151450,1
151451,1
151452,1
151453,1
151454,1
151455,1
151456,1
151457,1
151458,1
151459,1
151460,1
151461,1
151462,1
151463,1
151464,1
151465,1
151466,1
151467,1
151468,1
151469,1
151470,1
151471,1
151472,1
151473,1
151474,1
151475,1
151476,1
151477,1
151478,1
151479,1
151480,1
151481,1
151482,1
151483,1
151484,1
151485,1
151486,1
151487,1
151488,1
151489,1
151490,0
151491,1
151492,1
151493,1
151494,1
151495,1
151496,1
151497,1
151498,1
151499,1
151500,0
151501,1
151502,1
151503,1
151504,1
151505,1
151506,1
151507,1
151508,1
151509,1
151510,1
151511,1
151512,1
151513,1
151514,1
151515,1
151516,1
151517,1
151518,1
151519,1
151520,1
151521,1
151522,1
151523,1
151524,1
151525,1
151526,1
151527,1
151528,1
151529,1
151530,1
151531,1
151532,1
151533,1
151534,1
151535,1
151536,1
151537,1
151538,1
151539,1
151540,1
151541,1
151542,1
151543,0
151544,1
151545,1
151546,1
151547,1
151548,1
151549,1
151550,1
151551,1
151552,1
151553,1
151554,1
151555,1
151556,1
151557,1
151558,1
151559,1
151560,1
151561,1
151562,1
151563,1
151564,0
151565,1
151566,1
151567,1
151568,1
151569,1
151570,1
151571,1
151572,1
151573,1
151574,1
151575,1
151576,1
151577,1
151578,0
151579,1
151580,1
151581,1
151582,1
151583,1
151584,1
151585,1
151586,1
151587,1
151588,1
151589,1
151590,1
151591,1
151592,1
151593,1
151594,0
151595,1
151596,1
151597,1
151598,1
151599,1
151600,1
151601,1
151602,1
151603,1
151604,1
151605,1
151606,0
151607,1
151608,1
151609,1
151610,1
151611,1
151612,1
151613,1
151614,0
151615,1
151616,1
151617,1
151618,1
151619,1
151620,1
151621,1
151622,1
151623,1
151624,1
151625,1
151626,1
151627,1
151628,1
151629,1
151630,0
151631,1
151632,1
151633,1
151634,1
151635,1
151636,1
151637,1
151638,1
151639,1
151640,1
151641,1
151642,1
151643,1
151644,1
151645,1
151646,1
151647,1
151648,1
151649,1
151650,1
151651,1
151652,1
151653,1
151654,1
151655,0
151656,1
151657,1
151658,1
151659,1
151660,1
151661,1
151662,1
151663,1
151664,1
151665,1
151666,1
151667,1
151668,0
151669,1
151670,1
151671,1
151672,1
151673,1
151674,1
151675,1
151676,1
151677,0
151678,0
151679,1
151680,1
151681,1
151682,1
151683,1
151684,1
151685,1
151686,1
151687,1
151688,1
151689,1
151690,1
151691,1
151692,1
151693,1
151694,1
151695,1
151696,1
151697,1
151698,1
151699,1
151700,1
151701,1
151702,1
151703,1
151704,1
151705,1
151706,1
151707,1
151708,1
151709,1
151710,1
151711,1
151712,1
151713,1
151714,1
151715,1
151716,1
151717,1
151718,1
151719,1
151720,1
151721,1
151722,1
151723,0
151724,0
151725,1
151726,1
151727,1
151728,1
151729,1
151730,1
151731,1
151732,1
151733,1
151734,1
151735,1
151736,1
151737,1
151738,1
151739,1
151740,1
151741,1
151742,1
151743,1
151744,1
151745,1
151746,1
151747,1
151748,1
151749,1
151750,1
151751,1
151752,0
151753,1
151754,1
151755,1
151756,1
151757,1
151758,1
151759,1
151760,1
151761,1
151762,1
151763,1
151764,1
151765,1
151766,1
151767,1
151768,1
151769,1
151770,1
151771,1
151772,1
151773,0
151774,1
151775,1
151776,1
151777,1
151778,1
151779,1
151780,1
151781,1
151782,1
151783,1
151784,1
151785,1
151786,1
151787,1
151788,1
151789,1
151790,1
151791,1
151792,1
151793,1
151794,1
151795,1
151796,1
151797,1
151798,1
151799,1
151800,1
151801,1
151802,1
151803,1
151804,1
151805,1
151806,1
151807,1
151808,1
151809,1
151810,1
151811,1
151812,1
151813,1
151814,1
151815,1
151816,1
151817,1
151818,1
151819,1
151820,1
151821,1
151822,1
151823,0
151824,1
151825,1
151826,1
151827,1
151828,1
151829,1
151830,1
151831,1
151832,1
151833,1
151834,1
151835,1
151836,1
151837,0
151838,1
151839,1
151840,1
151841,1
151842,1
151843,1
151844,1
151845,1
151846,1
151847,1
151848,1
151849,1
151850,1
151851,1
151852,1
151853,1
151854,1
151855,1
151856,1
151857,1
151858,1
151859,1
151860,1
151861,1
151862,1
151863,1
151864,1
151865,1
151866,1
151867,1
151868,1
151869,1
151870,1
151871,1
151872,0
151873,1
151874,1
151875,1
151876,1
151877,1
151878,1
151879,1
151880,1
151881,1
151882,1
151883,1
151884,1
151885,1
151886,1
151887,0
151888,1
151889,1
151890,1
151891,0
151892,1
151893,1
151894,1
151895,1
151896,1
151897,1
151898,1
151899,1
151900,0
151901,1
151902,1
151903,1
151904,1
151905,1
151906,1
151907,1
151908,0
151909,1
151910,1
151911,1
151912,1
151913,1
151914,1
151915,1
151916,1
151917,0
151918,1
151919,1
151920,1
151921,1
151922,1
151923,0
151924,1
151925,1
151926,1
151927,1
151928,1
151929,1
151930,1
151931,1
151932,1
151933,1
151934,0
151935,1
151936,1
151937,1
151938,1
151939,1
151940,0
151941,1
151942,1
151943,1
151944,1
151945,1
151946,1
151947,0
151948,1
151949,1
151950,1
151951,1
151952,1
151953,1
151954,1
151955,1
151956,1
151957,1
151958,1
151959,1
151960,1
151961,1
151962,1
151963,1
151964,1
151965,1
151966,1
151967,1
151968,1
151969,1
151970,0
151971,1
151972,1
151973,1
151974,1
151975,1
151976,1
151977,1
151978,1
151979,1
151980,1
151981,1
151982,1
151983,1
151984,1
151985,0
151986,1
151987,1
151988,1
151989,1
151990,1
151991,1
151992,1
151993,1
151994,1
151995,1
151996,1
151997,1
151998,1
151999,1
152000,1
152001,1
152002,1
152003,0
152004,1
152005,1
152006,1
152007,1
152008,1
152009,1
152010,1
152011,0
152012,1
152013,1
152014,0
152015,1
152016,1
152017,1
152018,1
152019,1
152020,1
152021,1
152022,1
152023,1
152024,1
152025,1
152026,1
152027,1
152028,1
152029,1
152030,1
152031,1
152032,1
152033,1
152034,1
152035,1
152036,1
152037,1
152038,1
152039,1
152040,1
152041,1
152042,1
152043,0
152044,1
152045,1
152046,1
152047,1
152048,1
152049,1
152050,1
152051,1
152052,1
152053,1
152054,1
152055,1
152056,1
152057,1
152058,1
152059,1
152060,1
152061,1
152062,1
152063,1
152064,1
152065,1
152066,1
152067,1
152068,1
152069,1
152070,1
152071,1
152072,1
152073,1
152074,1
152075,0
152076,1
152077,1
152078,1
152079,1
152080,0
152081,1
152082,1
152083,1
152084,1
152085,1
152086,1
152087,1
152088,1
152089,1
152090,1
152091,1
152092,1
152093,1
152094,1
152095,1
152096,0
152097,1
152098,1
152099,1
152100,1
152101,1
152102,1
152103,1
152104,1
152105,1
152106,1
152107,0
152108,1
152109,1
152110,1
152111,1
152112,0
152113,1
152114,0
152115,1
152116,1
152117,1
152118,1
152119,1
152120,0
152121,1
152122,1
152123,1
152124,1
152125,1
152126,1
152127,1
152128,1
152129,0
152130,1
152131,1
152132,1
152133,1
152134,1
152135,1
152136,1
152137,1
152138,1
152139,1
152140,1
152141,1
152142,1
152143,1
152144,0
152145,1
152146,1
152147,1
152148,1
152149,1
152150,0
152151,1
152152,1
152153,1
152154,1
152155,1
152156,1
152157,1
152158,1
152159,1
152160,1
152161,1
152162,1
152163,1
152164,1
152165,1
152166,1
152167,1
152168,1
152169,1
152170,1
152171,1
152172,1
152173,0
152174,1
152175,1
152176,1
152177,1
152178,1
152179,1
152180,1
152181,1
152182,1
152183,1
152184,1
152185,0
152186,1
152187,1
152188,1
152189,1
152190,1
152191,1
152192,1
152193,1
152194,1
152195,1
152196,1
152197,0
152198,1
152199,1
152200,1
152201,1
152202,1
152203,1
152204,1
152205,1
152206,1
152207,0
152208,1
152209,1
152210,1
152211,1
152212,1
152213,1
152214,1
152215,1
152216,1
152217,1
152218,1
152219,1
152220,1
152221,1
152222,1
152223,1
152224,1
152225,1
152226,1
152227,1
152228,0
152229,1
152230,1
152231,1
152232,1
152233,1
152234,1
152235,0
152236,0
152237,1
152238,1
152239,1
152240,1
152241,1
152242,1
152243,1
152244,1
152245,1
152246,1
152247,1
152248,1
152249,1
152250,1
152251,1
152252,1
152253,1
152254,1
152255,1
152256,0
152257,1
152258,1
152259,1
152260,1
152261,1
152262,1
152263,1
152264,1
152265,1
152266,1
152267,1
152268,1
152269,1
152270,1
152271,1
152272,1
152273,1
152274,1
152275,1
152276,1
152277,1
152278,1
152279,1
152280,1
152281,1
152282,1
152283,1
152284,1
152285,1
152286,1
152287,1
152288,1
152289,1
152290,1
152291,1
152292,1
152293,1
152294,1
152295,1
152296,1
152297,1
152298,1
152299,1
152300,1
152301,1
152302,1
152303,1
152304,1
152305,1
152306,1
152307,1
152308,1
152309,1
152310,1
152311,1
152312,1
152313,1
152314,1
152315,1
152316,1
152317,1
152318,1
152319,1
152320,1
152321,1
152322,1
152323,1
152324,1
152325,1
152326,1
152327,1
152328,1
152329,1
152330,1
152331,1
152332,1
152333,1
152334,1
152335,1
152336,1
152337,1
152338,1
152339,1
152340,1
152341,1
152342,1
152343,1
152344,1
152345,1
152346,1
152347,1
152348,1
152349,1
152350,1
152351,1
152352,1
152353,1
152354,1
152355,1
152356,1
152357,1
152358,1
152359,1
152360,1
152361,1
152362,1
152363,1
152364,1
152365,1
152366,1
152367,1
152368,1
152369,1
152370,1
152371,1
152372,1
152373,1
152374,1
152375,1
152376,1
152377,1
152378,1
152379,1
152380,1
152381,1
152382,1
152383,1
152384,1
152385,1
152386,1
152387,1
152388,1
152389,1
152390,1
152391,1
152392,1
152393,1
152394,1
152395,1
152396,1
152397,1
152398,1
152399,1
152400,1
152401,1
152402,1
152403,1
152404,1
152405,1
152406,1
152407,1
152408,1
152409,1
152410,1
152411,1
152412,1
152413,1
152414,1
152415,1
152416,1
152417,1
152418,1
152419,1
152420,1
152421,1
152422,1
152423,1
152424,1
152425,1
152426,1
152427,1
152428,1
152429,1
152430,1
152431,1
152432,1
152433,1
152434,1
152435,1
152436,1
152437,1
152438,1
152439,1
152440,1
152441,1
152442,1
152443,1
152444,1
152445,1
152446,1
152447,1
152448,1
152449,1
152450,1
152451,1
152452,1
152453,1
152454,1
152455,1
152456,1
152457,1
152458,1
152459,1
152460,1
152461,1
152462,1
152463,1
152464,1
152465,1
152466,1
152467,1
152468,1
152469,1
152470,1
152471,1
152472,1
152473,1
152474,1
152475,1
152476,1
152477,1
152478,1
152479,1
152480,1
152481,1
152482,1
152483,1
152484,1
152485,1
152486,1
152487,1
152488,1
152489,1
152490,1
152491,1
152492,1
152493,1
152494,1
152495,1
152496,1
152497,1
152498,1
152499,1
152500,1
152501,1
152502,1
152503,1
152504,1
152505,1
152506,1
152507,1
152508,1
152509,1
152510,1
152511,1
152512,1
152513,1
152514,1
152515,1
152516,1
152517,1
152518,1
152519,1
152520,1
152521,1
152522,1
152523,1
152524,1
152525,1
152526,1
152527,1
152528,1
152529,1
152530,1
152531,1
152532,1
152533,1
152534,1
152535,1
152536,1
152537,1
152538,1
152539,1
152540,1
152541,1
152542,1
152543,1
152544,1
152545,1
152546,1
152547,1
152548,1
152549,1
152550,1
152551,1
152552,1
152553,1
152554,1
152555,1
152556,1
152557,1
152558,1
152559,1
152560,1
152561,1
152562,1
152563,1
152564,1
152565,1
152566,1
152567,1
152568,1
152569,1
152570,1
152571,1
152572,1
152573,1
152574,1
152575,1
152576,1
152577,1
152578,1
152579,1
152580,1
152581,1
152582,1
152583,1
152584,1
152585,1
152586,1
152587,1
152588,1
152589,1
152590,1
152591,1
152592,1
152593,1
152594,1
152595,1
152596,1
152597,1
152598,1
152599,1
152600,1
152601,1
152602,1
152603,1
152604,1
152605,1
152606,1
152607,1
152608,1
152609,1
152610,1
152611,1
152612,1
152613,1
152614,1
152615,1
152616,1
152617,1
152618,1
152619,1
152620,1
152621,1
152622,1
152623,1
152624,1
152625,1
152626,1
152627,1
152628,1
152629,1
152630,1
152631,1
152632,1
152633,1
152634,1
152635,1
152636,1
152637,1
152638,1
152639,1
152640,1
152641,1
152642,1
152643,1
152644,1
152645,1
152646,1
152647,1
152648,1
152649,1
152650,1
152651,1
152652,1
152653,1
152654,1
152655,1
152656,1
152657,1
152658,1
152659,1
152660,1
152661,1
152662,1
152663,1
152664,1
152665,1
152666,1
152667,1
152668,1
152669,1
152670,1
152671,1
152672,1
152673,1
152674,1
152675,1
152676,1
152677,1
152678,1
152679,1
152680,1
152681,1
152682,1
152683,1
152684,1
152685,1
152686,1
152687,1
152688,1
152689,1
152690,1
152691,1
152692,1
152693,1
152694,1
152695,1
152696,1
152697,1
152698,1
152699,1
152700,1
152701,1
152702,1
152703,1
152704,1
152705,1
152706,1
152707,1
152708,1
152709,1
152710,1
152711,1
152712,1
152713,1
152714,1
152715,1
152716,1
152717,1
152718,1
152719,1
152720,1
152721,1
152722,1
152723,1
152724,1
152725,1
152726,1
152727,1
152728,1
152729,1
152730,1
152731,1
152732,1
152733,1
152734,1
152735,1
152736,1
152737,1
152738,1
152739,1
152740,1
152741,1
152742,1
152743,1
152744,1
152745,1
152746,1
152747,1
152748,1
152749,1
152750,1
152751,1
152752,1
152753,1
152754,1
152755,1
152756,1
152757,1
152758,1
152759,1
152760,1
152761,1
152762,1
152763,1
152764,1
152765,1
152766,1
152767,1
152768,1
152769,1
152770,1
152771,1
152772,1
152773,1
152774,1
152775,1
152776,1
152777,1
152778,1
152779,1
152780,1
152781,1
152782,1
152783,1
152784,1
152785,1
152786,1
152787,1
152788,1
152789,1
152790,1
152791,0
152792,1
152793,1
152794,1
152795,1
152796,1
152797,1
152798,1
152799,1
152800,1
152801,1
152802,1
152803,1
152804,1
152805,1
152806,1
152807,1
152808,1
152809,1
152810,1
152811,1
152812,1
152813,1
152814,1
152815,1
152816,1
152817,1
152818,1
152819,1
152820,1
152821,1
152822,1
152823,1
152824,1
152825,1
152826,1
152827,1
152828,1
152829,1
152830,1
152831,1
152832,1
152833,1
152834,1
152835,1
152836,1
152837,1
152838,1
152839,1
152840,1
152841,1
152842,1
152843,1
152844,1
152845,1
152846,1
152847,1
152848,1
152849,1
152850,1
152851,1
152852,1
152853,0
152854,1
152855,1
152856,1
152857,1
152858,1
152859,1
152860,1
152861,1
152862,1
152863,1
152864,1
152865,1
152866,1
152867,1
152868,1
152869,1
152870,1
152871,1
152872,1
152873,1
152874,1
152875,1
152876,1
152877,1
