,target
128454,0
128455,0
128456,0
128457,0
128458,0
128459,0
128460,0
128461,0
128462,1
128463,0
128464,0
128465,0
128466,0
128467,0
128468,0
128469,0
128470,0
128471,0
128472,0
128473,0
128474,0
128475,0
128476,0
128477,0
128478,0
128479,0
128480,0
128481,0
128482,0
128483,0
128484,0
128485,0
128486,0
128487,0
128488,0
128489,0
128490,0
128491,0
128492,0
128493,0
128494,0
128495,0
128496,0
128497,0
128498,0
128499,0
128500,0
128501,0
128502,0
128503,0
128504,0
128505,0
128506,0
128507,0
128508,0
128509,0
128510,0
128511,0
128512,0
128513,0
128514,0
128515,0
128516,0
128517,1
128518,0
128519,0
128520,0
128521,1
128522,0
128523,0
128524,0
128525,0
128526,0
128527,0
128528,0
128529,0
128530,0
128531,0
128532,0
128533,0
128534,0
128535,0
128536,0
128537,0
128538,0
128539,0
128540,0
128541,0
128542,0
128543,1
128544,0
128545,0
128546,0
128547,0
128548,0
128549,0
128550,1
128551,0
128552,0
128553,0
128554,0
128555,0
128556,0
128557,0
128558,0
128559,0
128560,0
128561,0
128562,0
128563,0
128564,0
128565,0
128566,0
128567,0
128568,0
128569,0
128570,0
128571,0
128572,0
128573,0
128574,0
128575,0
128576,0
128577,0
128578,0
128579,0
128580,0
128581,0
128582,0
128583,0
128584,0
128585,0
128586,0
128587,0
128588,0
128589,0
128590,0
128591,0
128592,0
128593,0
128594,0
128595,0
128596,0
128597,0
128598,0
128599,0
128600,0
128601,0
128602,0
128603,0
128604,0
128605,0
128606,0
128607,0
128608,0
128609,0
128610,0
128611,0
128612,0
128613,0
128614,0
128615,0
128616,0
128617,0
128618,0
128619,0
128620,0
128621,0
128622,0
128623,0
128624,0
128625,0
128626,0
128627,0
128628,0
128629,0
128630,0
128631,0
128632,0
128633,0
128634,0
128635,0
128636,0
128637,0
128638,0
128639,0
128640,0
128641,0
128642,0
128643,0
128644,0
128645,0
128646,0
128647,0
128648,0
128649,0
128650,0
128651,0
128652,0
128653,0
128654,0
128655,0
128656,0
128657,0
128658,1
128659,0
128660,0
128661,0
128662,0
128663,0
128664,0
128665,0
128666,0
128667,0
128668,0
128669,0
128670,0
128671,0
128672,0
128673,0
128674,0
128675,0
128676,0
128677,0
128678,0
128679,0
128680,0
128681,0
128682,0
128683,0
128684,0
128685,0
128686,0
128687,0
128688,0
128689,0
128690,0
128691,0
128692,0
128693,0
128694,0
128695,0
128696,0
128697,0
128698,0
128699,0
128700,0
128701,0
128702,0
128703,0
128704,0
128705,0
128706,0
128707,0
128708,0
128709,0
128710,0
128711,0
128712,0
128713,0
128714,0
128715,0
128716,0
128717,0
128718,0
128719,0
128720,0
128721,0
128722,0
128723,0
128724,0
128725,0
128726,0
128727,0
128728,0
128729,0
128730,0
128731,0
128732,0
128733,0
128734,0
128735,0
128736,0
128737,0
128738,0
128739,0
128740,0
128741,0
128742,0
128743,0
128744,0
128745,0
128746,0
128747,0
128748,0
128749,0
128750,0
128751,0
128752,0
128753,0
128754,0
128755,0
128756,0
128757,0
128758,0
128759,0
128760,0
128761,1
128762,1
128763,1
128764,0
128765,0
128766,0
128767,0
128768,0
128769,0
128770,0
128771,0
128772,1
128773,0
128774,0
128775,0
128776,0
128777,0
128778,0
128779,0
128780,0
128781,0
128782,1
128783,0
128784,0
128785,0
128786,0
128787,0
128788,0
128789,0
128790,0
128791,0
128792,0
128793,0
128794,0
128795,0
128796,0
128797,0
128798,0
128799,0
128800,0
128801,0
128802,0
128803,0
128804,0
128805,0
128806,0
128807,0
128808,0
128809,0
128810,0
128811,0
128812,0
128813,0
128814,0
128815,0
128816,0
128817,0
128818,0
128819,0
128820,0
128821,0
128822,0
128823,0
128824,0
128825,0
128826,0
128827,0
128828,0
128829,0
128830,0
128831,0
128832,0
128833,0
128834,0
128835,0
128836,0
128837,0
128838,0
128839,0
128840,0
128841,0
128842,0
128843,0
128844,0
128845,0
128846,0
128847,0
128848,0
128849,0
128850,0
128851,0
128852,0
128853,0
128854,0
128855,0
128856,0
128857,0
128858,0
128859,0
128860,0
128861,0
128862,0
128863,0
128864,0
128865,0
128866,0
128867,0
128868,0
128869,0
128870,0
128871,0
128872,0
128873,0
128874,0
128875,0
128876,0
128877,0
128878,0
128879,0
128880,0
128881,0
128882,0
128883,0
128884,0
128885,0
128886,0
128887,0
128888,0
128889,0
128890,0
128891,0
128892,0
128893,0
128894,0
128895,0
128896,0
128897,0
128898,0
128899,0
128900,0
128901,0
128902,0
128903,0
128904,0
128905,0
128906,0
128907,0
128908,0
128909,0
128910,0
128911,0
128912,0
128913,0
128914,0
128915,0
128916,0
128917,0
128918,0
128919,0
128920,0
128921,0
128922,0
128923,0
128924,0
128925,0
128926,0
128927,0
128928,0
128929,0
128930,0
128931,0
128932,0
128933,0
128934,0
128935,1
128936,0
128937,0
128938,0
128939,0
128940,0
128941,0
128942,0
128943,0
128944,0
128945,0
128946,0
128947,0
128948,0
128949,0
128950,0
128951,0
128952,0
128953,0
128954,0
128955,0
128956,0
128957,0
128958,0
128959,0
128960,0
128961,0
128962,0
128963,0
128964,0
128965,0
128966,0
128967,0
128968,0
128969,0
128970,0
128971,1
128972,0
128973,0
128974,0
128975,0
128976,0
128977,0
128978,0
128979,0
128980,0
128981,0
128982,0
128983,0
128984,0
128985,0
128986,0
128987,0
128988,0
128989,0
128990,0
128991,0
128992,0
128993,0
128994,0
128995,0
128996,0
128997,0
128998,0
128999,0
129000,0
129001,0
129002,0
129003,0
129004,0
129005,1
129006,0
129007,0
129008,0
129009,0
129010,0
129011,0
129012,0
129013,0
129014,0
129015,0
129016,0
129017,0
129018,0
129019,0
129020,1
129021,0
129022,0
129023,0
129024,0
129025,0
129026,0
129027,0
129028,0
129029,0
129030,0
129031,0
129032,0
129033,0
129034,0
129035,0
129036,0
129037,0
129038,0
129039,0
129040,0
129041,0
129042,0
129043,0
129044,0
129045,0
129046,0
129047,0
129048,0
129049,0
129050,0
129051,0
129052,0
129053,0
129054,0
129055,0
129056,0
129057,0
129058,0
129059,0
129060,0
129061,0
129062,0
129063,0
129064,0
129065,0
129066,0
129067,0
129068,0
129069,0
129070,0
129071,0
129072,0
129073,0
129074,0
129075,0
129076,0
129077,0
129078,0
129079,0
129080,0
129081,0
129082,0
129083,0
129084,0
129085,0
129086,0
129087,0
129088,0
129089,0
129090,0
129091,0
129092,0
129093,0
129094,0
129095,0
129096,0
129097,0
129098,0
129099,0
129100,0
129101,0
129102,0
129103,0
129104,0
129105,0
129106,0
129107,0
129108,0
129109,0
129110,0
129111,0
129112,0
129113,0
129114,0
129115,0
129116,0
129117,0
129118,0
129119,0
129120,0
129121,0
129122,0
129123,0
129124,0
129125,0
129126,0
129127,0
129128,0
129129,0
129130,0
129131,0
129132,0
129133,0
129134,0
129135,0
129136,0
129137,0
129138,0
129139,0
129140,0
129141,0
129142,0
129143,0
129144,0
129145,0
129146,0
129147,0
129148,0
129149,0
129150,0
129151,0
129152,0
129153,0
129154,0
129155,0
129156,0
129157,0
129158,0
129159,0
129160,0
129161,0
129162,0
129163,0
129164,0
129165,0
129166,0
129167,0
129168,0
129169,0
129170,0
129171,0
129172,0
129173,0
129174,0
129175,0
129176,0
129177,0
129178,0
129179,0
129180,0
129181,0
129182,0
129183,0
129184,0
129185,0
129186,0
129187,0
129188,0
129189,1
129190,0
129191,0
129192,0
129193,0
129194,0
129195,0
129196,0
129197,0
129198,0
129199,0
129200,0
129201,0
129202,0
129203,0
129204,0
129205,0
129206,0
129207,0
129208,0
129209,0
129210,0
129211,0
129212,0
129213,0
129214,0
129215,0
129216,0
129217,0
129218,0
129219,0
129220,0
129221,0
129222,0
129223,0
129224,0
129225,0
129226,0
129227,0
129228,0
129229,1
129230,0
129231,0
129232,0
129233,0
129234,0
129235,0
129236,0
129237,0
129238,0
129239,0
129240,0
129241,0
129242,0
129243,0
129244,0
129245,0
129246,0
129247,0
129248,0
129249,0
129250,0
129251,0
129252,0
129253,1
129254,0
129255,0
129256,0
129257,0
129258,0
129259,0
129260,0
129261,0
129262,0
129263,0
129264,1
129265,0
129266,0
129267,0
129268,0
129269,0
129270,0
129271,0
129272,0
129273,0
129274,0
129275,0
129276,0
129277,0
129278,0
129279,0
129280,0
129281,0
129282,0
129283,0
129284,0
129285,0
129286,0
129287,0
129288,0
129289,0
129290,0
129291,0
129292,0
129293,0
129294,0
129295,0
129296,0
129297,0
129298,0
129299,0
129300,0
129301,0
129302,0
129303,0
129304,0
129305,0
129306,0
129307,0
129308,0
129309,0
129310,0
129311,0
129312,0
129313,0
129314,0
129315,0
129316,0
129317,0
129318,0
129319,0
129320,0
129321,0
129322,0
129323,0
129324,1
129325,0
129326,0
129327,0
129328,0
129329,0
129330,0
129331,0
129332,0
129333,1
129334,0
129335,0
129336,0
129337,0
129338,0
129339,0
129340,0
129341,0
129342,0
129343,0
129344,0
129345,0
129346,0
129347,0
129348,0
129349,0
129350,0
129351,0
129352,0
129353,0
129354,0
129355,0
129356,0
129357,0
129358,0
129359,0
129360,0
129361,0
129362,0
129363,0
129364,0
129365,0
129366,0
129367,0
129368,0
129369,0
129370,0
129371,0
129372,0
129373,0
129374,0
129375,0
129376,0
129377,0
129378,0
129379,0
129380,0
129381,0
129382,0
129383,0
129384,0
129385,0
129386,0
129387,0
129388,0
129389,0
129390,0
129391,0
129392,0
129393,0
129394,0
129395,0
129396,0
129397,0
129398,0
129399,0
129400,0
129401,0
129402,0
129403,0
129404,0
129405,0
129406,0
129407,0
129408,0
129409,0
129410,0
129411,0
129412,0
129413,0
129414,0
129415,0
129416,0
129417,0
129418,0
129419,0
129420,0
129421,0
129422,0
129423,0
129424,0
129425,0
129426,0
129427,0
129428,0
129429,0
129430,0
129431,0
129432,0
129433,0
129434,0
129435,0
129436,0
129437,0
129438,0
129439,0
129440,0
129441,0
129442,0
129443,0
129444,0
129445,0
129446,0
129447,0
129448,0
129449,0
129450,0
129451,0
129452,0
129453,0
129454,0
129455,0
129456,0
129457,0
129458,1
129459,0
129460,0
129461,0
129462,0
129463,0
129464,0
129465,0
129466,0
129467,0
129468,0
129469,0
129470,0
129471,0
129472,0
129473,0
129474,0
129475,0
129476,0
129477,0
129478,0
129479,0
129480,0
129481,0
129482,0
129483,0
129484,1
129485,0
129486,0
129487,0
129488,0
129489,0
129490,0
129491,0
129492,0
129493,0
129494,0
129495,0
129496,0
129497,0
129498,0
129499,0
129500,0
129501,0
129502,0
129503,0
129504,0
129505,0
129506,0
129507,0
129508,0
129509,0
129510,0
129511,0
129512,0
129513,0
129514,1
129515,1
129516,0
129517,0
129518,0
129519,0
129520,0
129521,0
129522,0
129523,0
129524,0
129525,0
129526,0
129527,0
129528,0
129529,0
129530,0
129531,0
129532,0
129533,0
129534,0
129535,0
129536,0
129537,0
129538,0
129539,0
129540,0
129541,0
129542,0
129543,0
129544,0
129545,0
129546,0
129547,0
129548,0
129549,0
129550,0
129551,1
129552,0
129553,0
129554,0
129555,0
129556,0
129557,0
129558,0
129559,0
129560,1
129561,0
129562,0
129563,0
129564,0
129565,0
129566,0
129567,0
129568,0
129569,0
129570,0
129571,0
129572,0
129573,0
129574,0
129575,0
129576,0
129577,0
129578,0
129579,0
129580,0
129581,0
129582,0
129583,0
129584,0
129585,0
129586,0
129587,0
129588,0
129589,0
129590,0
129591,0
129592,0
129593,0
129594,0
129595,0
129596,0
129597,0
129598,0
129599,0
129600,0
129601,0
129602,0
129603,0
129604,0
129605,0
129606,0
129607,0
129608,0
129609,0
129610,0
129611,0
129612,0
129613,0
129614,0
129615,0
129616,0
129617,0
129618,0
129619,0
129620,0
129621,0
129622,0
129623,0
129624,0
129625,0
129626,0
129627,0
129628,0
129629,0
129630,0
129631,0
129632,0
129633,0
129634,0
129635,0
129636,0
129637,0
129638,0
129639,0
129640,0
129641,0
129642,0
129643,0
129644,0
129645,0
129646,0
129647,0
129648,0
129649,0
129650,0
129651,0
129652,0
129653,0
129654,0
129655,0
129656,0
129657,0
129658,0
129659,0
129660,0
129661,0
129662,0
129663,0
129664,0
129665,0
129666,0
129667,0
129668,0
129669,0
129670,0
129671,0
129672,0
129673,0
129674,0
129675,0
129676,0
129677,0
129678,0
129679,0
129680,0
129681,0
129682,0
129683,0
129684,0
129685,1
129686,0
129687,0
129688,0
129689,0
129690,0
129691,0
129692,0
129693,0
129694,0
129695,0
129696,0
129697,0
129698,0
129699,0
129700,0
129701,0
129702,1
129703,0
129704,0
129705,0
129706,0
129707,0
129708,0
129709,0
129710,0
129711,0
129712,0
129713,0
129714,0
129715,0
129716,0
129717,0
129718,0
129719,0
129720,0
129721,0
129722,0
129723,0
129724,0
129725,0
129726,0
129727,0
129728,0
129729,0
129730,0
129731,0
129732,0
129733,0
129734,0
129735,0
129736,0
129737,0
129738,0
129739,0
129740,0
129741,0
129742,0
129743,0
129744,0
129745,0
129746,0
129747,0
129748,0
129749,0
129750,0
129751,0
129752,0
129753,0
129754,0
129755,0
129756,0
129757,0
129758,0
129759,0
129760,0
129761,0
129762,0
129763,0
129764,0
129765,0
129766,0
129767,0
129768,0
129769,0
129770,0
129771,0
129772,0
129773,0
129774,0
129775,0
129776,0
129777,0
129778,0
129779,0
129780,0
129781,0
129782,0
129783,0
129784,0
129785,0
129786,0
129787,0
129788,0
129789,0
129790,0
129791,0
129792,0
129793,0
129794,0
129795,0
129796,0
129797,0
129798,0
129799,0
129800,0
129801,0
129802,0
129803,0
129804,0
129805,0
129806,0
129807,0
129808,0
129809,0
129810,0
129811,0
129812,0
129813,0
129814,0
129815,0
129816,0
129817,0
129818,1
129819,0
129820,0
129821,0
129822,0
129823,0
129824,0
129825,0
129826,0
129827,0
129828,0
129829,0
129830,0
129831,0
129832,0
129833,0
129834,0
129835,0
129836,0
129837,0
129838,0
129839,0
129840,0
129841,0
129842,1
129843,0
129844,0
129845,0
129846,0
129847,0
129848,0
129849,0
129850,0
129851,0
129852,0
129853,0
129854,0
129855,0
129856,0
129857,0
129858,0
129859,0
129860,0
129861,0
129862,0
129863,0
129864,0
129865,0
129866,0
129867,0
129868,0
129869,0
129870,0
129871,0
129872,0
129873,0
129874,0
129875,0
129876,0
129877,0
129878,0
129879,0
129880,0
129881,0
129882,0
129883,0
129884,0
129885,0
129886,0
129887,0
129888,0
129889,1
129890,0
129891,0
129892,0
129893,0
129894,0
129895,0
129896,0
129897,0
129898,0
129899,0
129900,0
129901,0
129902,0
129903,0
129904,0
129905,0
129906,0
129907,0
129908,0
129909,0
129910,0
129911,0
129912,0
129913,0
129914,0
129915,0
129916,0
129917,0
129918,0
129919,0
129920,0
129921,0
129922,0
129923,0
129924,0
129925,0
129926,0
129927,0
129928,0
129929,0
129930,0
129931,0
129932,0
129933,0
129934,0
129935,0
129936,0
129937,0
129938,0
129939,0
129940,0
129941,0
129942,0
129943,0
129944,0
129945,0
129946,0
129947,0
129948,0
129949,0
129950,0
129951,0
129952,0
129953,0
129954,0
129955,0
129956,0
129957,0
129958,0
129959,0
129960,0
129961,0
129962,0
129963,0
129964,0
129965,0
129966,0
129967,0
129968,0
129969,0
129970,0
129971,0
129972,0
129973,0
129974,0
129975,0
129976,0
129977,0
129978,1
129979,0
129980,0
129981,0
129982,0
129983,0
129984,0
129985,0
129986,0
129987,0
129988,0
129989,0
129990,0
129991,0
129992,0
129993,0
129994,0
129995,0
129996,0
129997,0
129998,0
129999,0
130000,0
130001,0
130002,0
130003,0
130004,0
130005,1
130006,0
130007,0
130008,0
130009,0
130010,0
130011,0
130012,0
130013,0
130014,0
130015,0
130016,0
130017,0
130018,0
130019,0
130020,0
130021,0
130022,0
130023,0
130024,0
130025,0
130026,0
130027,0
130028,0
130029,0
130030,0
130031,0
130032,0
130033,0
130034,0
130035,0
130036,0
130037,0
130038,0
130039,0
130040,0
130041,0
130042,0
130043,0
130044,0
130045,0
130046,0
130047,0
130048,0
130049,0
130050,0
130051,0
130052,0
130053,0
130054,0
130055,0
130056,1
130057,0
130058,0
130059,0
130060,0
130061,0
130062,0
130063,0
130064,0
130065,0
130066,0
130067,0
130068,0
130069,0
130070,0
130071,0
130072,0
130073,0
130074,0
130075,0
130076,0
130077,0
130078,0
130079,0
130080,0
130081,1
130082,0
130083,0
130084,0
130085,0
130086,0
130087,0
130088,0
130089,0
130090,0
130091,0
130092,0
130093,0
130094,0
130095,0
130096,0
130097,0
130098,0
130099,0
130100,0
130101,0
130102,0
130103,0
130104,0
130105,0
130106,0
130107,0
130108,0
130109,0
130110,0
130111,0
130112,0
130113,0
130114,0
130115,0
130116,0
130117,0
130118,0
130119,0
130120,0
130121,0
130122,0
130123,0
130124,0
130125,0
130126,0
130127,0
130128,0
130129,0
130130,0
130131,0
130132,0
130133,0
130134,0
130135,0
130136,0
130137,0
130138,0
130139,0
130140,0
130141,0
130142,0
130143,0
130144,0
130145,0
130146,0
130147,0
130148,0
130149,0
130150,0
130151,0
130152,0
130153,0
130154,0
130155,0
130156,0
130157,0
130158,0
130159,0
130160,0
130161,0
130162,0
130163,0
130164,0
130165,0
130166,0
130167,0
130168,0
130169,0
130170,0
130171,0
130172,0
130173,0
130174,0
130175,0
130176,0
130177,0
130178,0
130179,0
130180,0
130181,0
130182,0
130183,0
130184,0
130185,0
130186,0
130187,0
130188,0
130189,0
130190,0
130191,1
130192,0
130193,0
130194,0
130195,0
130196,0
130197,0
130198,0
130199,0
130200,0
130201,0
130202,0
130203,0
130204,0
130205,0
130206,0
130207,0
130208,0
130209,0
130210,0
130211,0
130212,0
130213,0
130214,0
130215,0
130216,0
130217,0
130218,0
130219,0
130220,0
130221,0
130222,0
130223,0
130224,0
130225,0
130226,0
130227,0
130228,0
130229,0
130230,0
130231,0
130232,0
130233,0
130234,0
130235,0
130236,0
130237,0
130238,0
130239,0
130240,0
130241,0
130242,0
130243,0
130244,0
130245,0
130246,0
130247,0
130248,0
130249,1
130250,0
130251,0
130252,0
130253,0
130254,0
130255,0
130256,0
130257,0
130258,0
130259,0
130260,0
130261,0
130262,0
130263,0
130264,0
130265,0
130266,0
130267,0
130268,0
130269,0
130270,0
130271,0
130272,0
130273,0
130274,0
130275,0
130276,0
130277,0
130278,0
130279,0
130280,0
130281,0
130282,0
130283,0
130284,0
130285,0
130286,0
130287,0
130288,0
130289,0
130290,0
130291,0
130292,0
130293,0
130294,0
130295,0
130296,0
130297,0
130298,0
130299,0
130300,0
130301,0
130302,0
130303,0
130304,0
130305,0
130306,0
130307,0
130308,0
130309,0
130310,0
130311,0
130312,0
130313,0
130314,0
130315,0
130316,0
130317,0
130318,0
130319,0
130320,0
130321,0
130322,0
130323,0
130324,0
130325,0
130326,0
130327,0
130328,0
130329,0
130330,0
130331,0
130332,0
130333,0
130334,0
130335,0
130336,0
130337,0
130338,0
130339,0
130340,0
130341,0
130342,0
130343,0
130344,0
130345,0
130346,0
130347,0
130348,0
130349,0
130350,0
130351,0
130352,0
130353,0
130354,0
130355,0
130356,0
130357,0
130358,0
130359,0
130360,0
130361,0
130362,0
130363,0
130364,0
130365,0
130366,0
130367,0
130368,0
130369,0
130370,0
130371,0
130372,0
130373,0
130374,0
130375,0
130376,0
130377,0
130378,0
130379,0
130380,0
130381,0
130382,0
130383,0
130384,0
130385,0
130386,0
130387,0
130388,0
130389,0
130390,0
130391,0
130392,0
130393,0
130394,0
130395,0
130396,0
130397,0
130398,0
130399,0
130400,0
130401,0
130402,0
130403,0
130404,0
130405,0
130406,0
130407,0
130408,0
130409,0
130410,0
130411,0
130412,0
130413,0
130414,0
130415,0
130416,0
130417,0
130418,0
130419,0
130420,0
130421,0
130422,0
130423,0
130424,0
130425,0
130426,0
130427,0
130428,0
130429,0
130430,0
130431,0
130432,0
130433,0
130434,0
130435,0
130436,0
130437,0
130438,0
130439,0
130440,0
130441,0
130442,0
130443,0
130444,0
130445,0
130446,0
130447,0
130448,0
130449,0
130450,0
130451,0
130452,0
130453,0
130454,0
130455,0
130456,0
130457,0
130458,0
130459,0
130460,0
130461,0
130462,0
130463,0
130464,0
130465,0
130466,0
130467,0
130468,0
130469,0
130470,0
130471,0
130472,0
130473,0
130474,0
130475,0
130476,0
130477,0
130478,0
130479,0
130480,0
130481,0
130482,0
130483,0
130484,0
130485,0
130486,0
130487,0
130488,0
130489,0
130490,0
130491,0
130492,0
130493,0
130494,0
130495,0
130496,0
130497,0
130498,0
130499,0
130500,0
130501,0
130502,0
130503,0
130504,0
130505,0
130506,0
130507,0
130508,0
130509,0
130510,0
130511,0
130512,0
130513,0
130514,0
130515,0
130516,0
130517,0
130518,0
130519,0
130520,0
130521,0
130522,0
130523,0
130524,0
130525,0
130526,0
130527,0
130528,0
130529,0
130530,0
130531,0
130532,0
130533,0
130534,0
130535,0
130536,0
130537,0
130538,0
130539,0
130540,0
130541,0
130542,0
130543,0
130544,0
130545,0
130546,1
130547,0
130548,0
130549,0
130550,0
130551,0
130552,0
130553,0
130554,0
130555,0
130556,0
130557,0
130558,0
130559,0
130560,0
130561,0
130562,0
130563,0
130564,0
130565,0
130566,0
130567,0
130568,0
130569,0
130570,0
130571,0
130572,0
130573,0
130574,0
130575,0
130576,0
130577,0
130578,0
130579,0
130580,0
130581,0
130582,0
130583,0
130584,0
130585,0
130586,0
130587,0
130588,0
130589,0
130590,0
130591,0
130592,0
130593,0
130594,0
130595,0
130596,0
130597,0
130598,0
130599,0
130600,0
130601,0
130602,0
130603,0
130604,0
130605,0
130606,0
130607,0
130608,0
130609,0
130610,0
130611,0
130612,0
130613,0
130614,0
130615,0
130616,0
130617,0
130618,0
130619,0
130620,0
130621,0
130622,0
130623,0
130624,0
130625,0
130626,0
130627,0
130628,0
130629,0
130630,0
130631,0
130632,0
130633,0
130634,0
130635,0
130636,0
130637,0
130638,0
130639,0
130640,0
130641,0
130642,0
130643,0
130644,1
130645,0
130646,0
130647,0
130648,0
130649,0
130650,0
130651,0
130652,0
130653,0
130654,0
130655,0
130656,0
130657,0
130658,0
130659,0
130660,0
130661,0
130662,0
130663,0
130664,0
130665,0
130666,0
130667,0
130668,0
130669,0
130670,0
130671,0
130672,0
130673,0
130674,0
130675,0
130676,0
130677,0
130678,0
130679,0
130680,0
130681,0
130682,0
130683,0
130684,0
130685,0
130686,0
130687,0
130688,0
130689,0
130690,0
130691,0
130692,0
130693,0
130694,0
130695,0
130696,0
130697,0
130698,0
130699,0
130700,0
130701,0
130702,0
130703,0
130704,0
130705,0
130706,0
130707,0
130708,0
130709,0
130710,0
130711,0
130712,0
130713,0
130714,0
130715,0
130716,0
130717,0
130718,0
130719,0
130720,0
130721,0
130722,0
130723,0
130724,0
130725,0
130726,0
130727,0
130728,0
130729,0
130730,0
130731,0
130732,0
130733,0
130734,0
130735,0
130736,0
130737,0
130738,0
130739,0
130740,0
130741,0
130742,0
130743,0
130744,0
130745,0
130746,0
130747,0
130748,0
130749,0
130750,0
130751,0
130752,0
130753,0
130754,0
130755,0
130756,0
130757,0
130758,0
130759,0
130760,0
130761,0
130762,0
130763,0
130764,0
130765,0
130766,0
130767,0
130768,0
130769,0
130770,0
130771,0
130772,0
130773,0
130774,0
130775,0
130776,0
130777,0
130778,0
130779,1
130780,0
130781,0
130782,0
130783,0
130784,0
130785,0
130786,0
130787,0
130788,0
130789,0
130790,0
130791,0
130792,0
130793,0
130794,1
130795,0
130796,0
130797,1
130798,0
130799,0
130800,0
130801,0
130802,0
130803,0
130804,0
130805,0
130806,0
130807,0
130808,0
130809,0
130810,0
130811,0
130812,0
130813,0
130814,0
130815,0
130816,0
130817,0
130818,0
130819,0
130820,0
130821,0
130822,0
130823,0
130824,0
130825,0
130826,0
130827,0
130828,0
130829,0
130830,0
130831,0
130832,0
130833,1
130834,0
130835,0
130836,0
130837,0
130838,0
130839,0
130840,0
130841,0
130842,0
130843,0
130844,0
130845,0
130846,0
130847,0
130848,0
130849,0
130850,0
130851,0
130852,0
130853,0
130854,0
130855,0
130856,0
130857,0
130858,0
130859,0
130860,0
130861,0
130862,0
130863,0
130864,0
130865,0
130866,0
130867,0
130868,0
130869,0
130870,0
130871,0
130872,0
130873,0
130874,0
130875,0
130876,0
130877,0
130878,0
130879,0
130880,0
130881,0
130882,0
130883,0
130884,0
130885,0
130886,0
130887,0
130888,0
130889,0
130890,0
130891,0
130892,0
130893,0
130894,0
130895,0
130896,0
130897,0
130898,0
130899,0
130900,0
130901,0
130902,0
130903,0
130904,0
130905,0
130906,0
130907,0
130908,0
130909,0
130910,0
130911,0
130912,0
130913,0
130914,0
130915,0
130916,0
130917,0
130918,0
130919,0
130920,0
130921,0
130922,0
130923,0
130924,0
130925,0
130926,0
130927,0
130928,0
130929,0
130930,0
130931,0
130932,0
130933,0
130934,0
130935,0
130936,0
130937,0
130938,0
130939,0
130940,0
130941,0
130942,0
130943,0
130944,0
130945,0
130946,0
130947,0
130948,0
130949,0
130950,0
130951,0
130952,0
130953,0
130954,0
130955,0
130956,0
130957,0
130958,0
130959,0
130960,0
130961,0
130962,0
130963,0
130964,1
130965,1
130966,1
130967,1
130968,1
130969,1
130970,1
130971,1
130972,1
130973,1
130974,1
130975,1
130976,1
130977,1
130978,1
130979,1
130980,1
130981,1
130982,1
130983,0
130984,1
130985,0
130986,1
130987,0
130988,1
130989,0
130990,0
130991,1
130992,1
130993,1
130994,1
130995,0
130996,1
130997,1
130998,1
130999,1
131000,1
131001,1
131002,1
131003,1
131004,1
131005,0
131006,0
131007,0
131008,1
131009,0
131010,1
131011,0
131012,1
131013,1
131014,1
131015,1
131016,0
131017,1
131018,1
131019,1
131020,1
131021,0
131022,0
131023,0
131024,0
131025,0
131026,1
131027,1
131028,1
131029,1
131030,0
131031,0
131032,1
131033,0
131034,1
131035,1
131036,1
131037,1
131038,1
131039,0
131040,1
131041,0
131042,1
131043,1
131044,1
131045,1
131046,1
131047,1
131048,0
131049,0
131050,0
131051,1
131052,1
131053,1
131054,1
131055,1
131056,1
131057,0
131058,1
131059,0
131060,1
131061,1
131062,1
131063,1
131064,1
131065,0
131066,0
131067,0
131068,1
131069,1
131070,0
131071,0
131072,0
131073,1
131074,0
131075,0
131076,1
131077,1
131078,1
131079,1
131080,0
131081,0
131082,1
131083,1
131084,1
131085,1
131086,1
131087,0
131088,1
131089,0
131090,0
131091,1
131092,0
131093,1
131094,1
131095,1
131096,1
131097,1
131098,0
131099,1
131100,0
131101,1
131102,1
131103,0
131104,0
131105,0
131106,0
131107,1
131108,0
131109,1
131110,1
131111,0
131112,1
131113,1
131114,1
131115,1
131116,1
131117,1
131118,1
131119,1
131120,1
131121,1
131122,1
131123,1
131124,1
131125,0
131126,1
131127,0
131128,1
131129,0
131130,1
131131,1
131132,1
131133,1
131134,1
131135,0
131136,1
131137,1
131138,1
131139,0
131140,1
131141,1
131142,0
131143,0
131144,1
131145,0
131146,0
131147,0
131148,1
131149,0
131150,1
131151,1
131152,0
131153,1
131154,1
131155,0
131156,1
131157,1
131158,0
131159,1
131160,0
131161,1
131162,0
131163,1
131164,1
131165,1
131166,0
131167,1
131168,0
131169,0
131170,1
131171,0
131172,1
131173,1
131174,1
131175,0
131176,1
131177,0
131178,0
131179,0
131180,1
131181,1
131182,0
131183,1
131184,1
131185,1
131186,1
131187,1
131188,1
131189,0
131190,0
131191,0
131192,0
131193,1
131194,1
131195,0
131196,1
131197,0
131198,1
131199,1
131200,1
131201,0
131202,0
131203,1
131204,1
131205,0
131206,0
131207,0
131208,1
131209,1
131210,1
131211,1
131212,0
131213,0
131214,0
131215,0
131216,1
131217,1
131218,1
131219,0
131220,1
131221,0
131222,1
131223,1
131224,1
131225,1
131226,1
131227,0
131228,1
131229,1
131230,0
131231,0
131232,1
131233,1
131234,1
131235,1
131236,0
131237,1
131238,1
131239,0
131240,1
131241,0
131242,0
131243,0
131244,0
131245,1
131246,1
131247,0
131248,0
131249,1
131250,0
131251,1
131252,1
